,TF,target,scenic_weight
0,Arid5b,Mrrf,0.4507211594927623
1,Arid5b,Pinx1,1.1703646073843954
2,Arid5b,Pskh1,0.34438693978569185
3,Arid5b,Chgb,0.4457292959335586
4,Arid5b,Fam92b,0.45830796613954156
5,Arid5b,Plxna1,0.5926035373013965
6,Arid5b,Rcan2,0.9478773768954367
7,Arid5b,Sh3bp4,0.37895735927335594
8,Arid5b,AA543186,0.4734305011852384
9,Arid5b,Mbnl2,0.4080682341489557
10,Arid5b,Gtf2e2,1.0590015390956868
11,Arid5b,Mgst1,0.3946768408805092
12,Arid5b,Asf1a,0.4365885046772714
13,Arid5b,Sash1,0.5990786663993032
14,Arnt,Flrt2,0.4322919535000918
15,Arnt,Zc3h3,1.1028940551562691
16,Arnt,Gata4,0.35418806773905553
17,Arnt,Hhex,2.13830851031737
18,Arnt,Tlr2,0.6164978659395632
19,Arnt,Gjd2,0.49673915472950125
20,Arnt,Gstm6,1.3919887257354193
21,Arnt,Camk2g,1.2728540015094492
22,Arnt,Plxna2,2.2606925130241446
23,Arnt,Foxo3,0.408111827001147
24,Arnt,Ctdsp2,0.5616317342047041
25,Arnt,Sdhaf2,0.3658693112439461
26,Arnt,Sin3a,0.9086603098405696
27,Arnt,Bahd1,0.955589432406737
28,Arnt,6330408A02Rik,1.5063105011414026
29,Arnt,Arhgap33,0.600338746736343
30,Arnt,Sh2b1,0.8173094954706511
31,Arnt,Apobr,1.0735751754022071
32,Arnt,Commd8,2.671052737918253
33,Arnt,Cenpm,2.3609062289007645
34,Arnt,Gtf2h1,0.7503866804695223
35,Arnt,Fads6,0.9875034228925905
36,Arnt,Zfp639,1.9651846122688745
37,Arnt,Per1,1.7716298003310897
38,Arnt,Usp18,0.9353030257495514
39,Arnt,Fam72a,0.9392267282101351
40,Arnt,Chpf2,1.0321822186751552
41,Arnt,A930033H14Rik,1.4185766545773515
42,Arnt,Sh3yl1,1.237720786438698
43,Arnt,Epb41l1,0.7800743929907407
44,Arnt,Mgat5b,1.4932217427698482
45,Arnt,Ptprn,1.1567920764024866
46,Arnt,Lgals12,1.2514269013343753
47,Arnt,Sfi1,2.293803248918146
48,Arnt,Itfg2,0.48523388656568633
49,Arnt,Ino80,0.9118408348335312
