,TF,target,scenic_weight
0,Ascl1,Ipo11,0.5134214343125281
1,Ascl1,March8,0.4211232876716966
2,Ascl1,Abce1,0.4719826480398148
3,Ascl1,Mfsd1,1.2466266196141877
4,Ascl1,Foxj3,1.2615813802377664
5,Ascl1,Herc1,1.0185238276965012
6,Ascl1,Lmx1b,0.7944822691787112
7,Ascl1,Ssfa2,0.6373503452231623
8,Ascl1,Mdn1,0.7582790913020864
9,Ascl1,Usp36,0.6604405338235773
10,Ascl1,Synj2bp,0.6944264407200026
11,Ascl1,Pus10,0.6083187010783937
12,Ascl1,Cask,0.9866153941265409
13,Atf3,Ncaph,0.5147227521278681
14,Atf3,C77080,0.54078126138619
15,Atf3,Bahcc1,0.6984096249818621
16,Atf3,Dirc2,0.9743957153153361
17,Atf3,Ifitm2,1.6003820083183358
18,Atf3,Ptgfrn,0.7459825078304773
19,Atf3,Hspbap1,1.9725252218495002
20,Atf3,Snn,1.49979434567028
21,Atf3,Cct2,0.33979021750023036
22,Atf3,Camk2n2,0.9740630613656394
23,Atf3,Fgf9,0.3721833275409355
24,Atf3,Cdkn1a,8.653989328355909
25,Atf3,Pla2g2f,4.026898088542723
26,Atf3,Klc3,2.5623254548727554
27,Atf3,Rgs17,4.837937306894336
28,Atf3,Junb,0.33245141965469666
29,Atf3,Trp53cor1,0.3628040432271214
30,Atf3,Spock2,0.38604784854039625
31,Atf3,Set,0.5496497527296622
32,Atf3,Zbtb7b,0.5406565971527512
33,Atf3,Epb41,0.7084674876233695
34,Atf3,Krt7,0.5287494707334426
35,Atf3,Pak6,0.6096750959858317
36,Atf3,Pde8a,0.41712965041843464
37,Atf3,Mapk4,0.4755514269585076
38,Atf3,Btbd17,2.8887875462520167
39,Atf3,Spag9,0.3790142322455168
40,Atf3,1810043G02Rik,1.8645924037237676
41,Atf3,Usf3,2.7119208094100027
42,Atf3,Btg1,0.7113503529175618
43,Atf3,St8sia2,2.3856260663139133
44,Atf3,Irs4,0.36476269395791183
45,Atf3,Ubtd2,0.8323151452911447
46,Atf3,Pdlim5,0.9025751966865925
