,TF,target,scenic_weight
0,Aff4,D930028M14Rik,0.6210243885146454
1,Aff4,Adgrl3,0.7396305095443434
2,Aff4,Foxp1,1.7934114195660726
3,Aff4,Pigp,0.6205433132094118
4,Aff4,Tox,0.3349215885367238
5,Aff4,Flrt2,0.3263161945400329
6,Aff4,Zfand5,0.6168386312646491
7,Aff4,Pip5k1b,0.7943735156071118
8,Aff4,Kmt2d,0.7900394101827636
9,Aff4,Mbtd1,0.39229801319701096
10,Aff4,Cdc42ep3,0.6435527277694812
11,Aff4,Csde1,0.608314813690316
12,Aff4,Huwe1,0.4034626075905029
13,Aff4,Bahd1,0.426844479546484
14,Aff4,Ibtk,0.4482208118341984
15,Aff4,Akap13,2.1284797856948297
16,Aff4,Crot,0.3280497831658848
17,Aff4,Rap2c,0.46559883896830884
18,Aff4,Ypel2,0.5203276248604048
19,Aff4,Mapt,0.8899120433504966
20,Aff4,Rmi1,0.3878663553432976
21,Aff4,Erf,0.753411713820977
22,Aff4,Pum1,0.4292061753024729
23,Aff4,Ndrg2,0.5515334573040728
24,Aff4,Csrp2,0.4094908083088978
25,Aff4,Bambi,0.32547209933417204
26,Aff4,Gm10516,2.315850312693567
27,Aff4,Raf1,1.1799413965491259
28,Aff4,Prrc2b,0.6228792903477225
29,Aff4,Nrep,0.6841237142986558
30,Aff4,Fhl2,0.3421734429626634
31,Ascl1,Net1,1.585258527698101
32,Ascl1,Mfsd1,0.4989601500718352
33,Ascl1,Ipo11,1.0670203787374768
34,Ascl1,Ssfa2,2.6884679343448843
35,Ascl1,Rundc3b,0.4519305562015181
36,Ascl1,Pde4a,1.2737523510023685
37,Ascl1,Cds2,0.6933904950057375
38,Ascl1,Foxj3,2.0674634486091104
39,Ascl1,Pstk,0.6498646621709375
40,Ascl1,Larp4,1.6393502309380563
41,Ascl1,Fign,0.9359973560207513
42,Ascl1,Jmjd1c,0.5493405310638695
43,Ascl1,Lig3,0.9262209446312308
44,Ascl1,Nmt1,0.5456840027428355
45,Ascl1,Pard3b,0.7497046925117135
46,Ascl1,Mdn1,0.5591830040112415
47,Ascl1,Rbpj,0.4951507748728245
48,Ascl1,Rassf6,1.7198725083208521
49,Ascl1,Melk,1.2417573132602135
50,Ascl1,Fam155a,1.7258676416583962
51,Ascl1,Cebpb,0.7760918817432902
52,Ascl1,Anxa5,1.5830024024167177
53,Ascl1,Zfp239,0.8056886071594962
54,Ascl1,Rmnd5b,0.7042494892099205
55,Ascl1,March11,0.8089168106475805
56,Ascl1,Mfsd6l,1.0016905875287874
57,Ascl1,Cd9,2.8922568428893443
58,Ascl1,Herc1,1.5753770432028464
59,Ascl1,Gng11,1.8299962923891848
60,Ascl1,Osgin2,1.2429286982016396
61,Ascl1,Mks1,1.3509333751539214
62,Ascl1,Trim67,1.451245708943154
63,Ascl1,Cflar,3.3205048046526326
64,Cbfb,Runx1t1,3.591706561660446
65,Cbfb,Arid2,1.0276275142317475
66,Cbfb,Tox,0.3812401397259054
67,Cbfb,Gata6,1.411121054815775
68,Cbfb,Tubb2b,0.32835320412400015
69,Cbfb,Ubac2,0.32799999440438277
70,Cbfb,Zfand6,3.396918586446271
71,Cbfb,Map1b,0.7015098453288029
72,Cbfb,Mnt,0.4950358252132281
73,Cbfb,Pgrmc1,3.8441929247645965
74,Cbfb,Ppp3ca,0.5930596479514643
75,Cbfb,Lrig1,0.5001911958193029
76,Cbfb,Vim,0.8704207395935676
77,Cbfb,Rtn4,0.828841850036012
78,Cbfb,Klf7,0.4077611054828765
79,Cbfb,Arx,2.2086895893088676
80,Cbfb,Ccny,0.32568080654295906
81,Cbfb,Eif4g2,0.38810059955132176
82,Cbfb,Rbfox3,1.2532314780127047
83,Cbfb,Rsrc1,0.38588230333555107
84,Cbfb,Galnt3,0.7951965007543835
85,Cbfb,Cnot2,0.6278806932523637
86,Cbfb,Pctp,0.6197380283762844
87,Cbfb,Lrrc42,0.4754967492783769
88,Cbfb,Dmtf1,0.4166318613217419
89,Cbfb,Tm4sf4,4.652358568820098
90,Cbfb,Tsc22d1,0.3911820315721344
91,Cbfb,Foxa2,0.4494811913173193
92,Cbfb,Dcaf6,0.41822678130510765
93,Cbfb,Rusc2,0.5651026055081647
94,Cdx2,Gm15417,0.3734544938886431
95,Cdx2,Xiap,0.5620450964044706
96,Cdx2,Htt,0.4846727919754524
97,Cdx2,Cul2,0.3574454438403123
98,Cdx2,Ubap1,0.642967445641103
99,Cdx2,Kcnc2,2.428231132899414
100,Cdx2,Clip1,0.49492900784269744
101,Cdx2,Orc4,0.45166262723065376
102,Cdx2,Ccdc71l,0.4503309318491462
103,Cdx2,Mapt,2.321784222017009
104,Cdx2,B3gnt3,1.5972839309299145
105,Cdx2,Xpo7,0.4031432940384346
106,Cdx2,Cdyl2,1.2797800679309155
107,Cdx2,Sox4,0.6065145229574139
108,Cdx2,Zfp330,0.5245199761477952
109,Cdx2,Zbtb12,1.126081923892758
110,Cdx2,Haus1,1.623142950562493
111,Cdx2,Lmo1,4.422069318787572
112,Cdx2,Usp22,1.8821657385202635
113,Cdx2,Trim71,0.4670501335616124
114,Cdx2,Tcaf1,0.6525506781158628
115,Cdx2,Rimkla,0.496148401343522
116,Cdx2,Zfp131,0.848930517335855
117,Cdx2,Arntl,0.4722769450323555
118,Cdx2,Sfmbt1,0.4714267194939972
119,Cdx2,Gabpb1,1.2433690264993513
120,Cdx2,Nedd4,1.0127380221794648
121,Cdx2,Casz1,0.3627929897913193
122,Cdx2,Arih1,0.7420088094718279
123,Cdx2,Pkdcc,0.6952811796579688
124,Cdx2,Rbms1,0.4108998488697025
125,Cdx2,Bbc3,0.4057973293827573
126,Cdx2,Miat,1.4113563085772531
127,Cdx2,Trim67,2.043592445274628
128,Cdx2,Fam159b,1.2532297398992294
129,Cdx2,Rabep2,1.9125372887214993
130,Cdx2,Smyd5,2.5858453622005855
131,Cdx2,Stambp,0.7532709861990525
132,Cdx2,Il17d,1.7910236002211655
133,Cdx2,Stox1,0.8758057087954306
134,Cdx2,Cdkn2b,0.6658995819902006
135,Cdx2,Apbb2,1.8589182487962947
136,Cdx2,4930430F08Rik,1.1813878210785635
137,Cdx2,Mid2,1.5224698237639798
138,Cdx2,Timeless,10.578828652337336
139,Cdx2,Zfp873,2.116446954397891
140,Cdx2,Stx3,1.728706099234804
