,TF,target,weight,pvals_wy
497,Fev,Btf3,0.7176012070898639,0.0
498,Fev,Grb10,0.7176795003651866,0.0
499,Xbp1,Rab10os,0.717972249675904,0.0
500,Ybx1,Meg3,0.7182578972182933,0.0
501,Ybx1,Cdk2ap2,0.718361526180781,0.0
502,Fev,Maff,0.7184485768500948,0.0
503,Ybx1,Uqcrq,0.7170755713462647,0.0
504,Ybx1,Ufc1,0.7195913220162786,0.0
505,Ybx1,Snrpc,0.719402380783507,0.0
506,Ybx1,Anapc13,0.7209410116545947,0.0
507,Ybx1,Eif4e,0.7205845485313166,0.0
508,Pdx1,Slc2a5,0.7203502835578606,0.0
509,Ybx1,Tmed10,0.7202990559273422,0.0
510,Ybx1,Hist1h2bc,0.7202990559273422,0.0
511,Fev,Hmga2,0.7207882882882883,0.0
512,Ybx1,Eri3,0.719975408302371,0.0
513,Ybx1,Cox7b,0.7213479969045777,0.0
514,Ybx1,Sptbn1,0.7198503193329422,0.0
515,Ybx1,Cfap126,0.7196548599559108,0.0
516,Ybx1,Zmat5,0.7195913220162786,0.0
517,Pdx1,Stag1,0.7199966124353867,0.0
518,Nr3c1,Paip1,0.5702897798088907,0.001
519,Pax4,Mfap4,0.5706286467156032,0.001
520,Foxa3,Gse1,0.5708502024291497,0.001
521,Pdx1,Foxo1,0.5711294919268246,0.001
522,Maff,Foxp1,0.5714127312663682,0.001
523,Foxa3,Krt8,0.5721663288034637,0.001
524,Foxa3,Sox4,0.5721663288034637,0.001
525,Nr3c1,Adra2a,0.5701690248653342,0.001
526,Fev,Cab39,0.5721697272241042,0.001
527,Ybx1,Peg10,0.571261079975387,0.001
