,TF,target,scenic_weight
0,Arnt,Pkig,0.5922531519971548
1,Arnt,Vps33a,1.2552892072771544
2,Arnt,Pex2,0.4074724508325491
3,Arnt,Srek1,1.2155313792920348
4,Arnt,Ccar1,0.4198925373546319
5,Arnt,Stx17,0.512064351282895
6,Arnt,Rnf19a,0.8226873458237364
7,Arnt,Zfp639,1.6782383657448632
8,Arnt,Vdac3,2.0933518411346808
9,Arnt,Kdm3b,0.553795232600633
10,Arnt,Mtpn,0.36640360529605354
11,Arnt,Ubn1,0.37953654317795543
12,Arnt,Cndp2,0.6381277826596407
13,Arnt,Rsrc1,0.39926824829446944
14,Arnt,Rock2,0.8844916197833677
15,Arnt,Tceanc2,0.3453880804081385
16,Arnt,Atxn7l3,0.7292802385211448
17,Arnt,Scaf1,1.203488921467157
18,Arnt,Ppfia3,1.3366942512726863
19,Arnt,2610002M06Rik,0.34561866778718686
20,Arnt,Micu2,1.1909053563173828
21,Arnt,Hhex,2.6097980106081646
22,Arnt,Apobr,1.224121627374522
23,Arnt,Commd8,1.8377117846442552
24,Arnt,Sema3f,1.1515153362984145
25,Arnt,Itfg2,2.270141267871155
26,Arnt,Ube4a,0.861709657920405
27,Arnt,Dlg1,1.9413563127525308
28,Arnt,Isca1,0.7380552011087369
29,Arnt,Hbs1l,0.7937111228831516
30,Arnt,Exoc6,2.353842068175323
31,Arnt,Pomt1,2.9627336551804633
32,Arnt,Lrwd1,1.0235790177813715
33,Arnt,Cer1,2.201833310252244
34,Arnt,Nedd4l,3.0541672014987262
35,Arnt,Elf3,0.7494735760724567
36,Arnt,Acsl6,0.7937726888499563
37,Arnt,Sdcbp2,2.0372014335248947
38,Arnt,Galnt12,1.1399339627164427
39,Arnt,Mcm4,2.6637650287383003
40,Arnt,Ddias,2.0482168530503517
41,Arnt,Nrip3,1.2197807755593526
42,Arnt,Acox1,0.8539734372123159
43,Arnt,Klf6,0.753362248261459
44,Arnt,Tagap1,1.5846780931819158
45,Arnt,Ppic,1.9780423440720323
46,Arnt,Cd9,0.5004023910363498
47,Arnt,Plpp3,0.46417619747359956
48,Arnt,Snx14,0.5027138514178502
49,Arnt,Sgf29,0.5851415126114149
50,Arnt2,Arf6,1.1932482173770937
51,Arnt2,Rc3h1,0.45314965512367805
52,Arnt2,Nbea,1.3853496736395507
53,Arnt2,Klhl24,0.3563853323758977
54,Arnt2,Socs5,1.0329113491355595
55,Arnt2,Map4k5,0.46811761305112126
56,Arnt2,Ap1s2,0.45612536677037824
57,Arnt2,Sgk3,0.45944077201770084
58,Arnt2,Hivep1,1.5512207101531403
59,Arnt2,Rap2b,0.4656048299514255
60,Arnt2,Kctd6,1.8070020950806585
61,Arnt2,Pde10a,0.35077966112596065
62,Arnt2,Zfp131,0.5945279907801343
63,Arnt2,Adgra3,1.2004847523839894
64,Arnt2,Akap13,0.7868739236759447
65,Arnt2,Lpin2,0.3473381171446596
66,Arnt2,Frmd5,0.7091274713274014
67,Arnt2,Klf4,2.09128900538809
68,Arnt2,Tmem243,0.6180280090426185
69,Arnt2,Asap2,1.272196812133331
70,Arnt2,Herc1,0.39235800151178535
71,Atf3,Arg1,1.2822494913830658
72,Atf3,Bahcc1,0.3820680433270439
73,Atf3,Zbtb7b,0.6249093483982826
74,Atf3,Tcaf1,0.42857849615503474
75,Atf3,Cbfa2t3,0.6837251705098559
76,Atf3,Camk2n2,0.790593691748509
77,Atf3,Lrrn3,1.545748919223363
78,Atf3,Elovl1,0.7840385824120149
79,Atf3,Zfp62,1.148940450432636
80,Atf3,Bmp7,0.45390781624235843
81,Atf3,Mmgt1,1.848876624775968
82,Atf3,St8sia2,0.5870462206336379
83,Atf3,Adamts9,0.7720273935665843
84,Atf3,C77080,2.9226286031393
85,Atf3,Trim25,1.0629871521216991
86,Atf3,Gstm2,1.1036330087470907
87,Atf3,Cdk2ap1,0.7287845953917784
88,Atf3,Rpl7,1.1012995679293855
89,Atf3,Pde8a,0.8100477777865744
90,Atf3,Celf2,0.3913553967043083
91,Atf3,Fblim1,3.4513285183323723
92,Atf3,Notum,0.392957054116228
93,Atf3,Eef2k,0.504777834095306
94,Atf3,Ktn1,0.4208091034059735
95,Atf3,Cd200,1.6833881733042533
96,Atf3,Hps1,1.2170136754773457
97,Atf3,Egr1,0.5207121712342858
98,Atf3,Usf3,3.667741283311101
99,Atf3,Trib1,0.37902037640578906
100,Atf3,Prom2,0.3540172686733004
101,Atf3,Neurog3,0.4188015654631595
102,Atf3,Sulf1,0.3562767570022919
103,Atf3,Fam210b,0.34183598602437104
104,Atf3,Atg3,0.3357307941390971
105,Atf3,Lamb1,1.1754078231128362
106,Atf3,Ovol2,0.7833182177723763
107,Atf3,Mxi1,0.5621356920661273
108,Atf3,Tmod3,0.7144914811176666
109,Atf3,Shf,3.210596794066774
110,Atf3,Spata1,1.5179075045297754
111,Atf3,Cdon,0.40351640831489943
112,Atf3,Fam110a,2.114149703170079
113,Atf3,Snn,2.127082518596519
114,Atf3,Rgs17,3.1463056478490503
115,Atf3,Isl1,0.7469571588220285
116,Atf3,Hspbap1,1.016614399476917
117,Atf3,Acox1,0.8493141204848729
118,Atf3,Grasp,2.986684234300741
119,Atf3,Maff,1.1311030206717372
120,Atf3,Mfap4,1.216977204362371
121,Atf3,Ifitm2,1.714328946439465
122,Atf3,Pygl,1.34580283671265
123,Atf3,Wdr61,1.5347868186013016
124,Atf3,Elavl4,1.4577984425723218
125,Atf3,A830080D01Rik,1.012594786918688
126,Atf3,Rtn3,1.2098654437917666
127,Atf3,Cast,3.173583739877233
128,Atf3,Son,1.159210270705038
129,Atf3,Ubtd2,0.6958773788721825
130,Atf3,Pdlim5,0.6299238264404713
