,TF,target,scenic_weight
0,Arnt,Galnt12,0.7433613813394435
1,Arnt,Sema3f,0.9100151947228117
2,Arnt,Mrpl38,0.3767576568769619
3,Arnt,Sparc,0.3829268729669716
4,Arnt,Hhex,3.5535621152525168
5,Arnt,Ppfia3,1.357598192987391
6,Arnt,Higd1a,0.9316764044728335
7,Arnt,Fam214a,0.7681483259890638
8,Arnt,Pkig,1.060705946528346
9,Arnt,Prrg3,0.610030736605654
10,Arnt,Vps33a,0.9109534953141087
11,Arnt,Mef2a,0.47716509894402165
12,Arnt,Srek1,0.4711379176182186
13,Arnt,Ccar1,0.3522141397093374
14,Arnt,Nacc1,0.7184207245072083
15,Arnt,Stx17,0.6238985370440665
16,Arnt,Rnf19a,0.49796810084949555
17,Arnt,Zfp639,0.900627616303768
18,Arnt,Ctps,0.4149954860513992
19,Arnt,Vdac3,2.057101620007074
20,Arnt,Ano10,0.9494038969543197
21,Arnt,Ramp1,2.1325682230217136
22,Arnt,Nedd4l,1.6367896229385548
23,Arnt,Ift27,0.9414077243494523
24,Arnt,Golga2,0.8778257652618295
25,Arnt,Ip6k1,1.102530127150859
26,Arnt,Rasd1,0.8495963570013509
27,Arnt,Micu2,1.2101494832384745
28,Arnt,Apobr,0.86240726478651
29,Arnt,Commd8,2.4524829474428302
30,Arnt,Atxn7l3,1.487848137095453
31,Arnt,Itfg2,1.3955949926279987
32,Arnt,Smim8,0.8670767052059647
33,Arnt,Zfp219,0.7937978289049423
34,Arnt,Cer1,1.3907480318088243
35,Arnt,Borcs5,2.1509572996152984
36,Arnt,Acox1,1.4439886680072598
37,Arnt,Dlg1,2.438185164301549
38,Arnt,Rab11b,1.409433713299571
39,Arnt,8430408G22Rik,1.8546782776280648
40,Arnt,Cyhr1,1.6392275694841003
41,Arnt,Dennd2d,1.835466659993354
42,Arnt,Exoc6,0.7758083767795757
43,Arnt,Vsig10,1.3907656895654985
44,Arnt,Tagap1,1.8707216061841039
45,Arnt,Zcwpw1,1.5782422259371025
46,Arnt,Birc5,1.1528571979631312
47,Arnt,1700105P06Rik,1.174271006363433
48,Arnt,Nrip3,1.326928715030614
49,Arnt,Sdcbp2,1.0688984669919561
50,Arnt,Ppic,1.4099063736492456
51,Arnt,Plxna2,0.4650474382409606
52,Arnt,Sgf29,0.580482356092664
53,Arnt,Cul1,0.18933027628144022
54,Arnt,Mtmr3,0.12517837943942114
55,Arnt,Pex2,0.2528692173573882
56,Arnt,Ube2d2a,0.1614644071129308
57,Arnt,Tnpo1,0.25037144031249137
58,Arnt,Rfx3,0.19394325126427558
59,Arnt,Prickle1,0.17793301878110615
60,Arnt,Naa50,0.20294568122033782
61,Arnt,Kdm3b,0.1979965543701775
62,Arnt,Tex10,4.4425317673983455e-05
63,Arnt,Mtpn,0.22544821202679396
64,Arnt,Tmem126b,0.15637198100021288
65,Arnt,Snhg6,0.18389364010771575
66,Arnt,Eif4enif1,0.0020830203522067886
67,Arnt,Ubn1,0.2730634784734543
68,Arnt,Cndp2,0.19556141097545998
69,Arnt,Rock2,0.2998783893773093
70,Arnt,Kdm3a,0.18427554554270922
71,Arnt,Sp3,0.15568067890186604
