,TF,target,scenic_weight
0,Arnt,Acad8,0.44189396944439563
1,Arnt,Acsl6,0.5695616073187536
2,Arnt,Mfap1b,0.44521503402750034
3,Arnt,Pkig,0.525716315872216
4,Arnt,Cndp2,1.9422993834019613
5,Arnt,Dennd2d,2.7536423292193852
6,Arnt,Lnpep,0.3589316530787597
7,Arnt,Ip6k1,0.4140823792389329
8,Arnt,Scarb1,0.4183095539395371
9,Arnt,Nxph1,0.6617565784306572
10,Arnt,Cdc42ep3,1.135763495602585
11,Arnt,Rnf19a,0.6659555413825369
12,Arnt,Rab6b,0.6876914508970645
13,Arnt,Vps33a,1.5084414915473265
14,Arnt,Prrg3,0.45993242009600827
15,Arnt,Zfp639,1.9421073482402644
16,Arnt,Zdhhc1,0.41472072213817524
17,Arnt,Smim8,0.6395577832321172
18,Arnt,Zc2hc1c,0.5793410847703689
19,Arnt,Atxn7l3,1.2432797506071092
20,Arnt,Scaf1,0.8355677977394936
21,Arnt,Ppfia3,2.374386888840177
22,Arnt,Micu2,0.5184977773994284
23,Arnt,Lmnb2,0.38435494195312925
24,Arnt,Rock2,0.4624049212306011
25,Arnt,Apobr,0.9071950634525155
26,Arnt,Commd8,2.0990989014882278
27,Arnt,Itfg2,1.3722592679158256
28,Arnt,Tagap1,1.8082153477539715
29,Arnt,Pik3ca,0.7585051740557337
30,Arnt,Ramp1,1.6252313468928261
31,Arnt,Dlg1,3.2927026548038882
32,Arnt,Mmp15,0.9854199906557951
33,Arnt,Vmp1,0.9712708590471822
34,Arnt,Fam57b,0.74563182077553
35,Arnt,Hhex,5.202413369550475
36,Arnt,Cela1,1.2029751448763686
37,Arnt,Chuk,0.8170184718308007
38,Arnt,Borcs5,3.0366822507299274
39,Arnt,Nedd4l,1.1561721661937558
40,Arnt,Sgf29,0.8636977696913798
41,Arnt,Srek1,0.844665102817367
42,Arnt,Sdcbp2,1.1100691348516076
43,Arnt,Golga2,2.151720899364275
44,Arnt,8430408G22Rik,1.5687464781726514
45,Arnt,Isca1,0.9932542517376547
46,Arnt,Galnt12,0.7320931311816766
47,Arnt,Mcm4,1.9754527856134583
48,Arnt,Ddias,1.6450207040136275
49,Arnt,Nrip3,0.786736749062719
50,Arnt,Zfp445,0.9874340364435359
51,Arnt,Exoc6,1.9442770347938172
52,Arnt,Cul4a,0.7043856485051818
53,Arnt,Klf6,0.5466642142111972
54,Arnt,Acox1,1.7712688252933644
55,Arnt,1700105P06Rik,2.036241763624868
56,Arnt,Foxo3,0.6280617008477933
57,Ascl1,9230110C19Rik,1.8799926851991964
58,Ascl1,Ldoc1l,0.3763387152844556
59,Ascl1,Gc,0.6266639798569713
60,Ascl1,Gpr180,0.4448316911815379
61,Ascl1,Pard3b,0.7183256271540513
62,Ascl1,Anxa5,0.6673770659415413
63,Ascl1,Sirt1,1.798506771540475
64,Ascl1,Bcl11a,0.5595938779601358
65,Ascl1,Cd9,1.3598216411703545
66,Ascl1,Tjp3,0.5076801544847246
67,Ascl1,Vps13c,0.942474947913031
68,Ascl1,Nlgn2,0.6399130268712541
69,Ascl1,Mcrs1,0.3579186951822966
70,Ascl1,Net1,1.7793114984475484
71,Ascl1,Fam208a,0.4390881799891308
72,Ascl1,Ranbp10,1.8708228156827373
73,Ascl1,Ltv1,2.510298948167712
74,Ascl1,Foxj3,3.8992551463289344
75,Ascl1,Ssfa2,0.4961915487652021
76,Ascl1,Nlk,1.1506230000299715
77,Ascl1,Nup153,1.745917391408498
78,Ascl1,Rims2,0.33946549497956524
79,Ascl1,Herc1,0.6317316017099427
80,Ascl1,Hddc2,0.4591754733763993
81,Ascl1,Gng11,0.6496118432113703
82,Ascl1,Adgra3,0.5238858477860213
83,Ascl1,Mrpl4,0.48471616188901007
84,Ascl1,Larp4,1.787908944847737
85,Ascl1,Zdhhc2,2.1955962828437046
86,Ascl1,Lad1,1.3413278141790999
87,Atf1,Commd1,1.8642323382597688
88,Atf1,Utp3,1.5745661915728053
89,Atf1,Tmem230,0.7491210012370657
90,Atf1,Mrpl20,0.3753785166922603
91,Atf1,Trmt10c,0.5884629633339195
92,Atf1,Mpzl1,0.46577333410827537
93,Atf1,Gabpb1,1.1831898832222454
94,Atf1,Ywhae,0.4060733487470007
95,Atf1,Pyroxd1,0.44252234522191725
96,Atf1,Gyg,0.4176755722506432
97,Atf1,Gipr,0.326654484279222
98,Atf1,Rbm7,0.35615512700094104
99,Atf1,Trp53rkb,3.3617518365516275
100,Atf1,Arl6ip5,0.3663245377556122
101,Atf1,Pomc,2.5491643196826725
102,Atf1,Creb1,0.8806100758558083
103,Atf1,Elof1,0.573758522990105
104,Atf1,Ppp1r14c,0.7847651369693153
105,Atf3,Cast,2.2358441712844144
106,Atf3,Cdkn1a,9.657500056597465
107,Atf3,Dhx40,0.9917864536681497
108,Atf3,Sh3pxd2a,1.3996524821166942
109,Atf3,Desi2,0.6796320001183699
110,Atf3,Ntf3,0.6076097236681469
111,Atf3,Asap3,0.7860243851424263
112,Atf3,Tgfb1,0.4173674194080518
113,Atf3,Pdk3,0.35702077553143863
114,Atf3,Irs4,0.7976736820506064
115,Atf3,Elavl4,1.2774890579450846
116,Atf3,Sept7,0.3826182645655399
117,Atf3,Nsg1,0.47591063582863197
118,Atf3,Bicc1,0.6021050941138184
119,Atf3,Nhej1,0.8526894268404441
120,Atf3,Raly,1.0538590080014485
121,Atf3,Pak6,0.5583404686916491
122,Atf3,Relb,0.4167357363505781
123,Atf3,Pygl,2.321553791330522
124,Atf3,Celf2,0.4160614571764192
125,Atf3,Rgma,0.40534263425778605
126,Atf3,Fam151a,0.5740201021212352
127,Atf3,Uba1,1.8086455907432328
128,Atf3,Fam53c,0.3784031910364772
129,Atf3,Smurf2,1.0533677679305276
130,Atf3,Arhgef2,1.2409377143269267
131,Atf3,Dlg3,1.369561337828989
132,Atf3,Mmgt1,0.8166738483420385
133,Atf3,Hps1,1.139870222915182
134,Atf3,Maff,0.7422042393259325
135,Atf3,Snn,1.142430839165584
136,Atf3,Camk2n2,2.7682357523948733
137,Atf3,Lrrn3,0.9608312455018548
138,Atf3,St8sia2,1.9833132161161193
139,Atf3,C77080,2.2116133602157775
140,Atf3,Gstm2,1.9013556143472283
141,Atf3,Abr,0.6272431092517341
142,Atf3,Usf3,2.498035042733568
143,Atf3,Wwox,1.924054069476795
144,Atf3,Csf2ra,0.6591810156848638
145,Atf3,Pin4,0.7889889674925568
146,Atf3,Wdr61,1.5521106574735388
147,Atf3,Lrrtm3,2.0910304365126797
148,Bach2,Acp2,0.8452670084600296
149,Bach2,Mycn,0.8978419063066989
150,Bach2,Adal,0.868725077467542
151,Bach2,Aar2,0.5133489751583689
152,Bach2,Plod1,0.8687417455693167
153,Bach2,Snhg20,0.7618130907651479
154,Bach2,Slc35c1,1.356421244844595
155,Bach2,Cln3,0.3835569696200001
156,Bach2,Mapk8ip1,0.4079509464185343
157,Bach2,Myt1,0.8997731668738986
158,Bach2,Vmp1,0.5322610944407158
159,Bach2,Pwp2,1.6670996929609536
160,Bach2,Ptrh2,0.7497537361609757
161,Bach2,Git1,3.550949726926098
162,Bach2,Prdm11,1.4998050057896268
163,Bach2,Tmem241,0.5652207698546581
164,Bach2,4833439L19Rik,0.4032133805537409
165,Bach2,Dync1i2,0.37701388937178154
166,Bach2,Diras2,0.537936455819744
167,Bach2,C2cd2,0.9035289135601124
168,Bach2,Osbpl1a,2.8736700435240645
169,Bach2,Lima1,1.5347291842291837
170,Bptf,4933434E20Rik,0.6504366781009108
171,Bptf,Abcd4,0.6386512511056884
172,Bptf,2010300C02Rik,0.9156782793167246
173,Bptf,Dync1h1,2.6574669130314392
174,Bptf,Slc36a1,2.1472074467516564
175,Bptf,Lrrc8c,0.4294267150205009
176,Bptf,Ppp4r2,0.47494491537948963
177,Bptf,Rpl17,1.3874887814902168
178,Bptf,Ncs1,0.7446179671522108
179,Bptf,H2afz,1.7240251072602493
180,Bptf,G3bp1,0.5500968885713673
181,Bptf,Fth1,0.42462135558754427
182,Bptf,Dock9,1.1980516563225807
183,Bptf,Rdx,0.5973529780159496
184,Bptf,Eif3b,0.38825723866582207
185,Bptf,Dact2,0.44556170602998324
186,Bptf,Ifi27,0.3692223533264435
187,Bptf,Rspry1,0.4845102002412295
188,Bptf,Cib1,0.35350417927630673
189,Bptf,Myc,3.0661783244887535
190,Bptf,Slc29a3,0.963083529394582
191,Bptf,Aard,1.1154226784306254
192,Bptf,Trim8,0.5389842748656047
193,Bptf,Aqp7,0.6352746738456829
194,Bptf,Fos,0.6754561738891001
195,Bptf,Neo1,1.0356583724431263
196,Bptf,Dll4,0.7659777845114032
197,Bptf,F11r,0.5069645249782605
198,Bptf,Brsk1,0.9344229798240732
199,Bptf,Tesc,0.9946145944245433
200,Bptf,Kdm2b,0.38767982962721376
201,Bptf,Nr2f6,0.40762695322246667
202,Bptf,Polr3a,0.45514259105206467
203,Bptf,Rab22a,0.7757572880429618
204,Bptf,Tbc1d19,0.7240193500300562
205,Bptf,Rimbp2,0.770209605037369
206,Bptf,Ahcyl2,1.1168871472890778
207,Bptf,Tle1,1.0279735666204999
208,Bptf,Atl2,0.357200016580618
209,Bptf,Abca3,1.658361086608568
210,Bptf,Foxp1,0.3717737980646242
211,Bptf,Laptm4b,0.8838095153858188
212,Bptf,Etv1,0.7937294509246983
213,Bptf,Gclm,0.9789085482007299
214,Bptf,Fip1l1,1.259082233156411
215,Bptf,Zfp266,0.8434208128214663
216,Bptf,Chic2,1.3647028257421343
217,Bptf,Igf2bp2,1.0972219603129996
218,Bptf,Abi1,0.6555631139667328
