,TF,target
1072,Fos,Papss2
1073,Fos,Parm1
1074,Fos,Pcsk2
1075,Fos,Pla2g2d
1076,Fos,Plxdc2
1077,Fos,Prdm2
1078,Fos,Prps1
1079,Fos,Ptch1
1080,Fos,Pttg1ip
1081,Fos,Rap1a
1082,Fos,Rbm6
1083,Fos,Samd5
1084,Fos,Scgn
1085,Fos,Shb
1086,Fos,Slc4a2
1087,Fos,Snx32
1088,Fos,Surf4
1089,Fos,Syne1
1090,Fos,Tet3
1091,Fos,Tsc22d1
1092,Fos,Tshz1
1093,Fos,Vim
1094,Fos,Zbtb20
1095,Fos,Zfp36
1096,Fos,Zfp592
1097,Fosb,2810021J22Rik
1098,Fosb,Cacfd1
1099,Fosb,Cacnb3
1100,Fosb,Gbp7
1101,Fosb,Hpn
1102,Fosb,Hs6st1
1103,Fosb,Ocrl
1104,Fosb,Pigl
1105,Fosb,Psen2
1106,Fosb,Qk
1107,Fosb,Sec61a1
1108,Fosb,Sema6d
1109,Fosb,Tap2
1110,Fosb,Ulk2
1111,Fosb,Zfp503
1112,Foxa2,Acsl1
1113,Foxa2,Anpep
1114,Foxa2,Arg1
1115,Foxa2,Bloc1s5
1116,Foxa2,Ctbp1
1117,Foxa2,Dedd
1118,Foxa2,Foxp1
1119,Foxa2,Glis1
1120,Foxa2,Hhex
1121,Foxa2,Hnrnpk
1122,Foxa2,Hnrnpu
1123,Foxa2,Irf2bpl
1124,Foxa2,Ldb1
1125,Foxa2,Litaf
1126,Foxa2,Map1b
1127,Foxa2,Mki67
1128,Foxa2,Mras
1129,Foxa2,Naa50
1130,Foxa2,Nck1
1131,Foxa2,Peg3
1132,Foxa2,Pnn
1133,Foxa2,Ptma
1134,Foxa2,Sp2
1135,Foxa2,Tecr
1136,Foxa2,Tsc22d1
1137,Foxa2,Zfp36
1138,Foxa3,1600014C10Rik
1139,Foxa3,Actg1
1140,Foxa3,Amer1
1141,Foxa3,Ankrd13b
1142,Foxa3,Arl6ip4
1143,Foxa3,BC003965
1144,Foxa3,Bcar1
1145,Foxa3,Bcl7a
1146,Foxa3,Btbd17
1147,Foxa3,Btg1
1148,Foxa3,Btg2
1149,Foxa3,Camk2n1
1150,Foxa3,Cct2
1151,Foxa3,Cdc14b
1152,Foxa3,Cdk4
1153,Foxa3,Cdkn1a
1154,Foxa3,Chd4
1155,Foxa3,Cpt2
1156,Foxa3,Dopey2
1157,Foxa3,Eif2ak3
1158,Foxa3,Eif5b
1159,Foxa3,Ezh2
1160,Foxa3,Foxp4
1161,Foxa3,Fus
1162,Foxa3,Glrx3
1163,Foxa3,Grasp
1164,Foxa3,Gse1
1165,Foxa3,Gspt1
1166,Foxa3,Hpca
1167,Foxa3,Ifitm2
1168,Foxa3,Kdm1a
1169,Foxa3,Klhdc8a
1170,Foxa3,Krt8
1171,Foxa3,Lhx1
1172,Foxa3,Lmna
1173,Foxa3,Mcph1
1174,Foxa3,Miat
1175,Foxa3,Midn
1176,Foxa3,Mmd2
1177,Foxa3,Myt1
1178,Foxa3,Neurod2
1179,Foxa3,Nr2f6
1180,Foxa3,Numbl
1181,Foxa3,Nup50
1182,Foxa3,Pgm1
1183,Foxa3,Plekhm1
1184,Foxa3,Ppib
1185,Foxa3,Ppp3ca
1186,Foxa3,Prdx2
1187,Foxa3,Ptma
1188,Foxa3,Rab8b
1189,Foxa3,Rbfox3
1190,Foxa3,Rnf114
1191,Foxa3,Rph3al
1192,Foxa3,Scap
1193,Foxa3,Setd5
1194,Foxa3,Setd7
1195,Foxa3,Sh3pxd2a
1196,Foxa3,Shf
1197,Foxa3,Slc16a5
1198,Foxa3,Slc35d3
1199,Foxa3,Sorl1
1200,Foxa3,Sox4
1201,Foxa3,Spock2
1202,Foxa3,Ssc4d
1203,Foxa3,St8sia2
1204,Foxa3,Sulf2
1205,Foxa3,Sult2b1
1206,Foxa3,Tecr
1207,Foxa3,Tex30
1208,Foxa3,Thoc7
1209,Foxa3,Tmem63b
1210,Foxa3,Tmsb4x
1211,Foxa3,Tox3
1212,Foxa3,Tspan12
1213,Foxa3,Tspan5
1214,Foxa3,Vasp
1215,Foxa3,Zfp617
1216,Foxj2,C77080
1217,Foxj2,Dusp5
1218,Foxj2,E030030I06Rik
1219,Foxo1,1600020E01Rik
1220,Foxo1,1700086L19Rik
1221,Foxo1,Akr1c19
1222,Foxo1,Arg1
1223,Foxo1,Arhgap29
1224,Foxo1,Atl2
1225,Foxo1,B230219D22Rik
1226,Foxo1,Cenpu
1227,Foxo1,D630045J12Rik
1228,Foxo1,Dbnl
1229,Foxo1,Dnajc5
1230,Foxo1,Ehmt1
1231,Foxo1,Eif3c
1232,Foxo1,Eif4b
1233,Foxo1,Epb41l4a
1234,Foxo1,Fam43a
1235,Foxo1,Fbxw2
1236,Foxo1,Gab1
1237,Foxo1,Ghitm
1238,Foxo1,Hhex
1239,Foxo1,Hinfp
1240,Foxo1,Hsd17b12
1241,Foxo1,Hsd17b7
1242,Foxo1,Irf2bpl
1243,Foxo1,Isl1
1244,Foxo1,Jund
1245,Foxo1,Kctd18
1246,Foxo1,Klhdc8b
1247,Foxo1,Mamld1
1248,Foxo1,Mark2
1249,Foxo1,Mrpl52
1250,Foxo1,Msmo1
1251,Foxo1,Mxd4
1252,Foxo1,Myo1b
1253,Foxo1,Mzt1
1254,Foxo1,Nop2
1255,Foxo1,Nova1
1256,Foxo1,Nudt3
1257,Foxo1,Osgin1
1258,Foxo1,Pbx2
1259,Foxo1,Pbx3
1260,Foxo1,Pls1
1261,Foxo1,Pno1
1262,Foxo1,Ppp3cb
1263,Foxo1,Prps1
1264,Foxo1,Prss12
1265,Foxo1,Satb1
1266,Foxo1,Setbp1
1267,Foxo1,Slc15a4
1268,Foxo1,Srek1
1269,Foxo1,Sst
1270,Foxo1,Th
1271,Foxo1,Tnrc6a
1272,Foxo1,Tomm40
1273,Foxo1,Tpm3
1274,Foxo1,Tspan5
1275,Foxo1,Wdr3
1276,Foxo3,B4galt1
1277,Gabpa,Ipo9
1278,Gabpa,Larp4
1279,Gabpa,Lrrc51
1280,Gabpa,March9
1281,Gabpa,Mical3
1282,Gabpa,Nbea
1283,Gabpa,Osgepl1
1284,Gabpa,Phyhipl
1285,Gabpa,Pxylp1
1286,Gabpa,Slc16a12
1287,Gabpa,Tanc2
1288,Gabpa,Tspo
1289,Gabpb1,Aggf1
1290,Gabpb1,Ammecr1
1291,Gabpb1,Mtcl1
1292,Gabpb1,Nrsn1
1293,Gabpb1,Ptprr
1294,Gabpb1,Pxylp1
1295,Gata4,Rbm18
1296,Gata6,Atp13a3
1297,Gata6,Dnajc1
1298,Gata6,Fmr1
1299,Gata6,Map3k5
1300,Gata6,Pabpc1
1301,Gata6,Phf20l1
1302,Gata6,Raph1
1303,Gata6,Runx1t1
1304,Gata6,Tax1bp1
1305,Gm4924,Gng2
1306,Gtf2ird1,D1Ertd622e
1307,Gtf2ird1,Siah1a
1308,Hes1,Cltc
1309,Hes1,Erap1
1310,Hes1,Pcf11
1311,Hes1,Pds5b
1312,Hes1,Pkp4
1313,Hes1,Smarca2
1314,Hif1a,Arhgdia
1315,Hif1a,Atp1b3
1316,Hif1a,Azin1
1317,Hif1a,Cbx7
1318,Hif1a,Gnpnat1
1319,Hif1a,Lims1
1320,Hif1a,Nucks1
1321,Hif1a,Rad50
1322,Hif1a,Ranbp2
1323,Hif1a,Sept2
1324,Hif1a,Slc7a2
1325,Hif1a,Txlng
1326,Hinfp,1600020E01Rik
1327,Hinfp,Amz2
1328,Hinfp,Ano10
1329,Hinfp,Cadm4
1330,Hinfp,Crmp1
1331,Hinfp,D930028M14Rik
1332,Hinfp,Dusp5
1333,Hinfp,Eif3j1
1334,Hinfp,Fam210a
1335,Hinfp,Fyn
1336,Hinfp,Gm11992
1337,Hinfp,Hdac8
1338,Hinfp,March6
1339,Hinfp,Mga
1340,Hinfp,Minpp1
1341,Hinfp,Ptpn13
1342,Hinfp,Rbm26
1343,Hinfp,Rev1
1344,Hinfp,Satb1
1345,Hinfp,Senp7
1346,Hinfp,Slc25a36
1347,Hinfp,Spata1
1348,Hinfp,Strn3
1349,Hinfp,Vps13a
1350,Hinfp,Zfp711
1351,Hmga2,Klf13
1352,Hmga2,Maml3
1353,Hmga2,Ncoa3
1354,Hmga2,Ssfa2
1355,Hmgxb3,Ank2
1356,Hmgxb3,Dis3l2
1357,Hmgxb3,Ino80c
1358,Hmgxb3,Snrpd1
1359,Hnf1a,Ccdc136
1360,Hnf1a,Cited1
1361,Hnf1a,Cog5
1362,Hnf1a,Dnajc6
1363,Hnf1a,Hdac4
1364,Hnf1a,Irgm2
1365,Hnf1a,Katnal1
1366,Hnf1a,Maml2
1367,Hnf1a,Pard6a
1368,Hnf1a,Pmvk
1369,Hnf1a,Prkar2a
1370,Hnf1a,Prmt2
1371,Hnf1a,Smchd1
1372,Hnf1a,Tsc1
1373,Hnf4a,Abca3
1374,Hnf4a,Arhgef3
1375,Hnf4a,Edn3
1376,Hnf4a,Fgf12
1377,Hnf4a,Gmfb
1378,Hnf4a,Ipo8
1379,Hnf4a,Kctd18
1380,Hnf4a,Myl12b
1381,Hnf4a,Neurl4
1382,Hnf4a,Pcp4
1383,Hnf4a,Pitpnm2
1384,Hnf4a,Ppp4r4
1385,Hnf4a,Ptpn1
1386,Hnf4a,Sh3bgr
1387,Hnf4a,Tbc1d1
1388,Hnf4a,Tbc1d14
1389,Hnf4a,Tmigd3
1390,Hnf4a,Zim1
1391,Ilf2,1110002L01Rik
1392,Ilf2,1110012L19Rik
1393,Ilf2,Ccnh
1394,Ilf2,Fbxo33
1395,Ilf2,Grasp
1396,Ilf2,H2afv
1397,Ilf2,Pnrc1
1398,Ilf2,Shoc2
1399,Ilf2,Ubn1
1400,Ilf2,Yy1
1401,Ing4,Cbfa2t2
1402,Ing4,Cdc16
1403,Ing4,Cnst
1404,Ing4,Cstf2
1405,Ing4,Fam207a
1406,Ing4,Orc5
1407,Ing4,Phf14
1408,Ing4,Psme4
1409,Ing4,Pyroxd1
1410,Ing4,Rbm25
1411,Ing4,Tjp1
1412,Ing4,Tmem59
1413,Ing4,Zbtb24
1414,Ing4,Zfp113
1415,Irf8,Neat1
1416,Irf8,Noxa1
1417,Irf8,Nr2f6
1418,Irf8,Pop4
1419,Irf8,Ret
1420,Irf8,Rhpn2
1421,Irf8,Snx8
1422,Irf9,Chd3
1423,Irf9,Clstn2
1424,Irf9,Hebp1
1425,Irf9,Rab27b
1426,Irf9,Ttc22
1427,Jun,Btf3
1428,Jun,Celf3
1429,Jun,Dusp1
1430,Jun,Eef2
1431,Jun,Eif1
1432,Jun,Eif3e
1433,Jun,H3f3b
1434,Jun,Jund
1435,Jun,Pnrc1
1436,Jun,Tsc22d1
1437,Junb,Abhd2
1438,Junb,Actg1
1439,Junb,Arc
1440,Junb,Btg2
1441,Junb,Cbx3
1442,Junb,Celf2
1443,Junb,Coro1c
1444,Junb,E030030I06Rik
1445,Junb,Furin
1446,Junb,Hadh
1447,Junb,Heatr6
1448,Junb,Hhex
1449,Junb,Ier2
1450,Junb,Irf2bpl
1451,Junb,Ivns1abp
1452,Junb,Jund
1453,Junb,Malat1
1454,Junb,Myo10
1455,Junb,Pcsk2os1
1456,Junb,Pim1
1457,Junb,Plac8
1458,Junb,Pnrc1
1459,Junb,Rad17
1460,Junb,Rev3l
1461,Junb,Rnf126
1462,Junb,Ssbp3
1463,Junb,Stat6
1464,Junb,Tob1
1465,Junb,Tsc22d1
1466,Junb,Tspan12
1467,Junb,Yaf2
1468,Junb,Zfp36
1469,Jund,Actg1
1470,Jund,Bcorl1
1471,Jund,Camk2n1
1472,Jund,Casz1
1473,Jund,Cck
1474,Jund,Foxp1
1475,Jund,Gse1
1476,Jund,Gspt1
1477,Jund,Hnrnpk
1478,Jund,Irf2bpl
1479,Jund,Klf3
1480,Jund,Nkx6-1
1481,Jund,Rpl7
1482,Jund,Runx1t1
1483,Jund,Sept7
1484,Jund,Sox4
1485,Jund,Srsf7
1486,Jund,Tob1
1487,Jund,Tox3
1488,Klf10,Azin1
1489,Klf10,Cblb
1490,Klf10,Chd6
1491,Klf10,Clcn3
1492,Klf10,Cnot6
1493,Klf10,Cnot6l
1494,Klf10,Csf2ra
1495,Klf10,Ctdspl2
1496,Klf10,Epb41l3
1497,Klf10,Eps8
1498,Klf10,Fyn
1499,Klf10,Ing2
1500,Klf10,Jarid2
1501,Klf10,Ldb1
1502,Klf10,Mllt3
1503,Klf10,N4bp2
1504,Klf10,Nap1l4
1505,Klf10,Pabpc1
1506,Klf10,Raly
1507,Klf10,S100pbp
1508,Klf10,Smarcc1
1509,Klf10,Tmcc1
1510,Klf10,Tmem57
1511,Klf10,Uba6
1512,Klf10,Zfyve9
1513,Klf15,1700019D03Rik
1514,Klf15,Abcc5
1515,Klf15,Atf7ip
1516,Klf15,Brpf3
1517,Klf15,Celf6
1518,Klf15,Chrm3
1519,Klf15,Cyp51
1520,Klf15,Dck
1521,Klf15,Fam208b
1522,Klf15,Klhl3
1523,Klf15,Naa15
1524,Klf15,Napepld
1525,Klf15,Nudt13
1526,Klf15,Osbpl1a
1527,Klf15,Phf20
1528,Klf15,Ppp4r1
1529,Klf15,Rapgef6
1530,Klf15,Rasa2
1531,Klf15,Rims2
1532,Klf15,Sptbn2
1533,Klf15,Tars
1534,Klf15,Tfcp2
1535,Klf15,Uevld
1536,Klf15,Usf3
1537,Klf15,Znrf3
1538,Klf3,Fbxo11
1539,Klf3,Gng12
1540,Klf3,Gpd2
1541,Klf3,Gspt1
1542,Klf3,Haus1
1543,Klf3,Ldb1
1544,Klf3,Msl2
1545,Klf3,Pabpc1
1546,Klf3,Rab22a
1547,Klf3,Rap2c
1548,Klf3,Rims2
1549,Klf3,Rora
1550,Klf3,Tmem126b
1551,Klf3,Tsc22d1
1552,Klf3,Usp3
1553,Klf7,App
1554,Klf7,Auts2
1555,Klf7,Bex1
1556,Klf7,Casz1
1557,Klf7,Cenpj
1558,Klf7,Cep83
1559,Klf7,Chd6
1560,Klf7,Chtf8
1561,Klf7,D930028M14Rik
1562,Klf7,Dclk2
1563,Klf7,Dhx40
1564,Klf7,Dlgap3
1565,Klf7,Fos
1566,Klf7,Gm15417
1567,Klf7,Hmgxb4
1568,Klf7,Itsn2
1569,Klf7,Kdm4c
1570,Klf7,Kif1a
1571,Klf7,Kmt2a
1572,Klf7,Kmt2e
1573,Klf7,Larp4b
1574,Klf7,Map1a
1575,Klf7,Mettl15
1576,Klf7,Mllt1
1577,Klf7,Mmaa
1578,Klf7,Mpp7
1579,Klf7,Mpped2
1580,Klf7,Prdm4
1581,Klf7,Tnip1
1582,Klf7,Ttc3
1583,Klf7,Ube2g1
1584,Klf7,Zfp638
1585,Klf8,2410089E03Rik
1586,Klf8,Acvr1c
1587,Klf8,Arap2
1588,Klf8,Atxn1
1589,Klf8,Bend7
1590,Klf8,Camk1d
1591,Klf8,Cep126
1592,Klf8,Chmp2b
1593,Klf8,Cldn10
1594,Klf8,Ctdspl2
1595,Klf8,Dtnbp1
1596,Klf8,Herc3
1597,Klf8,Hif1a
1598,Klf8,Kansl1
1599,Klf8,Kctd6
1600,Klf8,Khdrbs2
1601,Klf8,Klf15
1602,Klf8,Neil2
1603,Klf8,Nr1d2
1604,Klf8,Pdlim5
1605,Klf8,Peg10
1606,Klf8,Pik3cb
1607,Klf8,Ppp4r4
1608,Klf8,Rab11fip2
1609,Klf8,Rab28
1610,Klf8,Sec22c
1611,Klf8,Smc6
1612,Klf8,Snap91
1613,Klf8,Specc1l
1614,Klf8,Syne1
1615,Klf8,Tanc2
1616,Klf8,Tcf12
1617,Klf8,Tle1
1618,Klf8,Top1mt
1619,Klf8,Tspan13
1620,Klf8,Usp3
1621,Klf8,Znrf3
1622,Klf9,Arcn1
1623,Klf9,Ctbp2
1624,Klf9,Eea1
1625,Klf9,Gigyf2
1626,Klf9,Gng12
1627,Klf9,Ifrd1
1628,Klf9,Ipo7
1629,Klf9,Mpdz
1630,Klf9,Nfyc
1631,Klf9,Osbpl8
1632,Klf9,Pdcd4
1633,Klf9,Pogz
1634,Klf9,Slc4a4
1635,Klf9,Slc4a7
1636,Klf9,Specc1l
1637,Klf9,Srsf4
1638,Klf9,Tet3
1639,Klf9,Ugdh
1640,Klf9,Usp38
1641,Kmt2b,1500026H17Rik
1642,Kmt2b,Abcc10
1643,Kmt2b,Acp6
1644,Kmt2b,Cenpv
1645,Kmt2b,Cln6
1646,Kmt2b,Dhx32
1647,Kmt2b,Fam159b
1648,Kmt2b,Fbxo25
1649,Kmt2b,Hras
1650,Kmt2b,Lyst
1651,Kmt2b,Nhlrc2
1652,Kmt2b,Prkab2
1653,Kmt2b,Rheb
1654,Kmt2b,Shank2
1655,Kmt2b,Slc7a14
1656,Kmt2b,Slc9a1
1657,Kmt2b,Smarcad1
1658,Kmt2b,St5
1659,Kmt2b,Vav2
1660,Kmt2b,Zbtb7c
1661,Kmt2b,Zswim5
1662,Maff,Atf3
1663,Maff,Cct2
1664,Maff,Chuk
1665,Maff,Eps8
1666,Maff,Fam53c
1667,Maff,Foxp1
1668,Maff,Gbe1
1669,Maff,Gse1
1670,Maff,Hhex
1671,Maff,Irf2bpl
1672,Maff,Map1b
1673,Maff,Nab2
1674,Maff,Ppfibp1
1675,Maff,Ppm1d
1676,Maff,Rgs17
1677,Maff,Rhod
1678,Maff,Rmi1
1679,Maff,Runx1t1
1680,Maff,Smad1
1681,Maff,Smarce1
1682,Maff,Srsf7
1683,Maff,Tpm4
1684,Maff,Zcchc12
1685,Mafg,Hmga1-rs1
1686,Mafg,Mcts1
1687,Mafg,Nlk
1688,Mafg,Phf13
1689,Max,2810474O19Rik
1690,Max,Ctps
1691,Max,Ddx51
1692,Max,Gtpbp1
1693,Max,Jade3
1694,Max,Mob4
1695,Max,Mpnd
1696,Max,Pcbp1
1697,Max,Pdlim5
1698,Max,Pkn2
1699,Max,Ric8b
1700,Max,Sgol1
1701,Max,Siah1b
1702,Max,Snrk
1703,Max,Tiparp
1704,Max,Vapa
1705,Max,Zfp131
1706,Maz,Ankrd28
1707,Maz,Cecr2
1708,Maz,Hdgfrp3
1709,Maz,Matr3
1710,Maz,Sv2c
1711,Maz,Tbl1x
1712,Maz,Ube3a
1713,Maz,Usp38
1714,Mga,Mrps6
1715,Mlx,Srek1
1716,Mnx1,Arid5b
1717,Mnx1,Chga
1718,Mnx1,Csnk1a1
1719,Mnx1,Cyb5r3
1720,Mnx1,Dgat1
1721,Mnx1,Flrt1
1722,Mnx1,Gm2694
1723,Mnx1,Gnas
1724,Mnx1,Gng12
1725,Mnx1,Gtf2e2
1726,Mnx1,Hmgn3
1727,Mnx1,Insm1
1728,Mnx1,Ireb2
1729,Mnx1,Itpr3
1730,Mnx1,Mafb
1731,Mnx1,Mapre2
1732,Mnx1,Mapt
1733,Mnx1,Med7
1734,Mnx1,Mkl2
1735,Mnx1,Mtss1
1736,Mnx1,Nkx6-1
1737,Mnx1,Npepl1
1738,Mnx1,Nrep
1739,Mnx1,Parm1
1740,Mnx1,Pdx1
1741,Mnx1,Phyhipl
1742,Mnx1,Pou3f4
1743,Mnx1,Sh2d3c
1744,Mnx1,Slc25a47
1745,Mnx1,Stx16
1746,Mnx1,Sulf1
1747,Mnx1,Syt13
1748,Mnx1,Tekt2
1749,Mnx1,Tle6
1750,Mnx1,Tmem106b
1751,Mnx1,Tmem200a
1752,Mnx1,Ube2e3
1753,Mnx1,Vim
1754,Mnx1,Zbtb25
1755,Mnx1,Zdhhc7
1756,Mnx1,Zmpste24
1757,Mxd1,4930453N24Rik
1758,Mxd1,Cbfb
1759,Mxd1,Dixdc1
1760,Mxd1,Eml1
1761,Mxd1,Fbxw7
1762,Mxd1,Ilf3
1763,Mxd1,Mettl4
1764,Mxd1,Phf20l1
1765,Mxd1,Smim14
1766,Mxd1,Ssh2
1767,Mxd1,Tha1
1768,Mxd1,Usp37
1769,Mxd1,Zcchc6
1770,Mxi1,Cab39
1771,Mxi1,Cacna2d1
1772,Mxi1,Scaper
1773,Mxi1,Sema3c
1774,Mxi1,Steap1
1775,Myrf,C8b
1776,Myrf,Cartpt
1777,Myrf,Ctxn2
1778,Mzf1,1600020E01Rik
1779,Mzf1,Cep350
1780,Mzf1,Epb41l2
1781,Mzf1,Ivns1abp
1782,Mzf1,Slc35g2
1783,Mzf1,Thrb
1784,Mzf1,Zfp827
1785,Nfe2l1,0610009L18Rik
1786,Nfe2l1,Casd1
1787,Nfe2l1,Ccdc88a
1788,Nfe2l1,Cdpf1
1789,Nfe2l1,Cyhr1
1790,Nfe2l1,Fam199x
1791,Nfe2l1,H1fx
1792,Nfe2l1,Hps3
1793,Nfe2l1,Kdm3b
1794,Nfe2l1,Lurap1l
1795,Nfe2l1,Rnf187
1796,Nfe2l1,Shkbp1
1797,Nfe2l1,Tmem163
1798,Nfe2l1,Zfp113
1799,Nfe2l2,Ckmt1
1800,Nfe2l2,Fam120aos
1801,Nfe2l2,Nkx2-2
1802,Nfe2l2,Nr2f6
1803,Nfe2l2,Sox9
1804,Nfe2l2,Stx4a
1805,Nfia,Akap11
1806,Nfia,Bclaf1
1807,Nfia,Brd4
1808,Nfia,Cpne3
1809,Nfia,D1Ertd622e
1810,Nfia,Heatr5a
1811,Nfia,Ivns1abp
1812,Nfia,Katnbl1
1813,Nfia,Nfib
1814,Nfia,Peli1
1815,Nfia,Setd5
1816,Nfia,Wtap
1817,Nfic,Amz2
1818,Nfic,Appbp2
1819,Nfic,Cul1
1820,Nfic,Helz
1821,Nfic,Lats1
1822,Nfic,Lrrc29
1823,Nfic,Pias1
1824,Nfic,Trim41
1825,Nfic,Usp45
1826,Nfic,Ywhag
1827,Nfya,Casp8ap2
1828,Nfya,Hectd2
1829,Nfyc,Arl6
1830,Nfyc,Bclaf1
1831,Nfyc,Ccdc91
1832,Nfyc,Ift88
1833,Nfyc,Itga9
1834,Nfyc,Klhdc4
1835,Nfyc,Opa1
1836,Nhlh1,Mex3a
1837,Nhlh1,Sox11
1838,Nkx6-1,Casz1
1839,Nkx6-1,Cited2
1840,Nkx6-1,Mnx1
1841,Nr2f2,Ankrd28
1842,Nr2f2,Dnttip2
1843,Nr2f2,Etv5
1844,Nr2f2,Eya3
1845,Nr2f2,Mapk1ip1l
1846,Nr2f2,Nfia
1847,Nr2f2,Peli1
1848,Nr2f2,Pik3c2a
1849,Nr2f2,Rlim
1850,Nr2f2,Tmem164
1851,Nr2f2,Trim8
1852,Nr2f2,Ubn2
1853,Nr2f2,Usf3
1854,Nr3c1,Atp6v1a
1855,Nr3c1,Bex2
1856,Nr3c1,Casp7
1857,Nr3c1,Cep120
1858,Nr3c1,Crybb1
1859,Nr3c1,Fbxo10
1860,Nr3c1,Fmr1
1861,Nr3c1,Gabpb1
1862,Nr3c1,Kat2b
1863,Nr3c1,Lrp12
1864,Nr3c1,Lrrn1
1865,Nr3c1,Mipol1
1866,Nr3c1,Mospd1
1867,Nr3c1,Mpp5
1868,Nr3c1,Plscr1
1869,Nr3c1,Serpinb6a
1870,Nr3c1,Slc36a4
1871,Nr3c1,Tle3
1872,Nr3c1,Tmem266
1873,Nr3c1,Wasf1
1874,Nr3c1,Xkr6
1875,Nr3c1,Zfp709
1876,Ovol2,Sec62
1877,Pax4,1110012L19Rik
1878,Pax4,Actg1
1879,Pax4,Bnip2
1880,Pax4,Bnip3l
1881,Pax4,Btf3
1882,Pax4,Btg2
1883,Pax4,Cacna2d1
1884,Pax4,Camk2n1
1885,Pax4,Casz1
1886,Pax4,Cck
1887,Pax4,Cd24a
1888,Pax4,Cdc14b
1889,Pax4,Cdc42
1890,Pax4,Cdk4
1891,Pax4,Chd7
1892,Pax4,Chgb
1893,Pax4,Cldn23
1894,Pax4,Cnksr3
1895,Pax4,Cnot7
1896,Pax4,Cops2
1897,Pax4,Csnk1a1
1898,Pax4,Csnk1e
1899,Pax4,Cxxc5
1900,Pax4,Cyb5r3
1901,Pax4,Cyth2
1902,Pax4,Dnaja2
1903,Pax4,Doc2b
1904,Pax4,Dram2
1905,Pax4,Dst
1906,Pax4,Dusp1
1907,Pax4,Eef2
1908,Pax4,Eif1
1909,Pax4,Eif2b2
1910,Pax4,Eif4g2
1911,Pax4,Eif5b
1912,Pax4,Fam131a
1913,Pax4,Flrt1
1914,Pax4,Foxp1
1915,Pax4,Foxp4
1916,Pax4,Gad1
1917,Pax4,Gadd45g
1918,Pax4,Gpr89
1919,Pax4,Grasp
1920,Pax4,Gse1
1921,Pax4,Gspt1
1922,Pax4,Gtf2b
1923,Pax4,H3f3a
1924,Pax4,H3f3b
1925,Pax4,Herpud2
1926,Pax4,Hnrnpa1
1927,Pax4,Hnrnpd
1928,Pax4,Hnrnpk
1929,Pax4,Ifitm2
1930,Pax4,Irf2bpl
1931,Pax4,Jun
1932,Pax4,Jund
1933,Pax4,Kbtbd4
1934,Pax4,Kcnh2
1935,Pax4,Kcnh8
1936,Pax4,Klc3
1937,Pax4,Klf13
1938,Pax4,Kmt2e
1939,Pax4,Lhx1
1940,Pax4,Lhx1os
1941,Pax4,Lingo1
1942,Pax4,Lpcat3
1943,Pax4,Mad2l2
1944,Pax4,Map1b
1945,Pax4,Map1lc3a
1946,Pax4,Marcks
1947,Pax4,Mdh2
1948,Pax4,Mex3a
1949,Pax4,Mfap4
1950,Pax4,Mnx1
1951,Pax4,Mob4
1952,Pax4,Msi1
1953,Pax4,Mtdh
1954,Pax4,Ncs1
1955,Pax4,Neurod2
1956,Pax4,Nkx6-1
1957,Pax4,Npepl1
1958,Pax4,Ogfr
1959,Pax4,Olfm1
1960,Pax4,Pabpc1
1961,Pax4,Paxbp1
1962,Pax4,Pcbp2
1963,Pax4,Phf20l1
1964,Pax4,Phip
1965,Pax4,Pnrc1
1966,Pax4,Polb
1967,Pax4,Prdm16
1968,Pax4,Ptma
1969,Pax4,Ptprs
1970,Pax4,Qdpr
1971,Pax4,Rbfox3
1972,Pax4,Rbm17
1973,Pax4,Rhobtb3
1974,Pax4,Rimbp2
1975,Pax4,Rph3al
1976,Pax4,Rpl21
1977,Pax4,Rpl26
1978,Pax4,Rpl28
1979,Pax4,Rpl4
1980,Pax4,Rpl5
1981,Pax4,Rpl7
1982,Pax4,Rpl9
1983,Pax4,Rps14
1984,Pax4,Rps23
1985,Pax4,Rps29
1986,Pax4,Rps9
1987,Pax4,Runx1t1
1988,Pax4,Set
1989,Pax4,Sf3b1
1990,Pax4,Slc38a1
1991,Pax4,Slc4a7
1992,Pax4,Smad1
1993,Pax4,Smad2
1994,Pax4,Sox4
1995,Pax4,Sox9
1996,Pax4,Spock2
1997,Pax4,Srek1
1998,Pax4,Ssbp3
1999,Pax4,St3gal6
2000,Pax4,Stx16
2001,Pax4,Sulf2
2002,Pax4,Sult2b1
2003,Pax4,Taf7
2004,Pax4,Tax1bp1
2005,Pax4,Tle6
2006,Pax4,Tmem206
2007,Pax4,Tmem63b
2008,Pax4,Tox3
2009,Pax4,Tpm4
2010,Pax4,Tpst2
2011,Pax4,Traf4
2012,Pax4,Trib1
2013,Pax4,Vps37b
2014,Pax4,Whrn
2015,Pax4,Zfand5
2016,Pax4,Zfp703
2017,Pax4,Zfp91
2018,Pbx1,Csnk2a1
2019,Pbx1,Fbxo10
2020,Pbx1,Maff
2021,Pbx1,Mrps31
2022,Pbx1,Rims2
2023,Pbx1,Taf1a
2024,Pbx1,Tex10
2025,Pdx1,Actg1
2026,Pdx1,Angpt2
2027,Pdx1,Calm2
2028,Pdx1,Casz1
2029,Pdx1,Ccdc92
2030,Pdx1,Cd24a
2031,Pdx1,Chgb
2032,Pdx1,Ctsc
2033,Pdx1,Cul1
2034,Pdx1,Cxxc5
2035,Pdx1,Dedd
